id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
58,2025-06-19 02:03:08.641,2025-06-19 02:03:08.586,1.4317326545715332,-1.6041151285171509,9.586383819580078,0.00366519158706069,-0.00366519158706069,0.0012217304902151227,_,_,_,_,_,_,_
59,2025-06-19 02:03:08.729,2025-06-19 02:03:08.682,1.4891934394836426,-1.5729905366897583,9.526528358459473,0.00366519158706069,-0.0012217304902151227,0.0012217304902151227,2025-06-19 02:03:08.652,974,2364,-7226,50,-114,57
60,2025-06-19 02:03:08.819,2025-06-19 02:03:08.783,1.4413094520568848,-1.4628572463989258,9.53849983215332,0.004886921960860491,-0.00366519158706069,0.0012217304902151227,2025-06-19 02:03:08.741,983,2376,-7237,60,-116,57
61,2025-06-19 02:03:08.950,2025-06-19 02:03:08.897,1.4676456451416016,-1.482010841369629,9.528923034667969,0.00366519158706069,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:08.865,975,2372,-7231,59,-119,57
62,2025-06-19 02:03:09.019,2025-06-19 02:03:08.986,1.4891934394836426,-1.5059528350830078,9.509769439697266,0.0024434609804302454,-0.0012217304902151227,0.0012217304902151227,2025-06-19 02:03:08.955,977,2373,-7242,59,-116,57
63,2025-06-19 02:03:09.119,2025-06-19 02:03:09.082,1.4652514457702637,-1.5538369417190552,9.543288230895996,0.0012217304902151227,-0.00366519158706069,0.0012217304902151227,2025-06-19 02:03:09.026,977,2376,-7227,55,-118,56
64,2025-06-19 02:03:09.219,2025-06-19 02:03:09.182,1.4652514457702637,-1.5538369417190552,9.543288230895996,0.0012217304902151227,-0.00366519158706069,0.0012217304902151227,2025-06-19 02:03:09.116,985,2369,-7240,58,-120,58
65,2025-06-19 02:03:09.319,2025-06-19 02:03:09.283,1.4532804489135742,-1.4939818382263184,9.600749015808105,0.012217304669320583,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:09.283,982,2377,-7226,48,-113,59
66,2025-06-19 02:03:09.420,2025-06-19 02:03:09.386,1.4221558570861816,-1.5203180313110352,9.528923034667969,0.0012217304902151227,-0.0024434609804302454,0.0012217304902151227,2025-06-19 02:03:09.372,972,2376,-7239,52,-113,58
67,2025-06-19 02:03:09.519,2025-06-19 02:03:09.487,1.5275006294250488,-1.45806884765625,9.53849983215332,0.004886921960860491,-0.0024434609804302454,0.0024434609804302454,2025-06-19 02:03:09.469,981,2375,-7238,52,-116,57
